Parameter;Value;;s;iObs(s);Fit
;;;0.632926390447786;1724.879549;1724.8289942308
;;;0.633914393338804;1723.353129;1723.30856110146
;;;0.634901918680259;1721.852078;1721.80488526315
;;;0.635889125650425;1720.375432;1720.32899955711
;;;0.636875695999748;1718.923759;1718.87859325216
;;;0.637861788686287;1717.492461;1717.44859588221
;;;0.638847403932995;1716.084524;1716.04236307891
;;;0.639832541665793;1714.700797;1714.65902492927
;;;0.640817201907994;1713.339973;1713.3004921091
;;;0.641801384583299;1712.001518;1711.95958315285
;;;0.642784930523563;1710.682127;1710.64305321073
;;;0.643768158107845;1709.388259;1709.3484843645
;;;0.644750908184672;1708.114309;1708.07585187241
;;;0.645733021525955;1706.862458;1706.82613783883
;;;0.646714816620037;1705.631154;1705.59625615601
;;;0.64769597497312;1704.419917;1704.38645672715
;;;0.648676655746605;1703.231965;1703.19580974345
;;;0.649656858953465;1702.062029;1702.02779214709
;;;0.650636584703329;1700.91286;1700.87912565389
;;;0.651615833006455;1699.783366;1699.74943156233
;;;0.652594603676149;1698.672893;1698.64018810495
;;;0.65357289681816;1697.581452;1697.54935826828
;;;0.654550553330175;1696.510892;1696.47735497933
;;;0.655527891418619;1695.45544;1695.42453918131
;;;0.656504592853706;1694.420416;1694.39081248689
;;;0.657480816747517;1693.402794;1693.37105968378
;;;0.658456563101977;1692.403164;1692.37409460369
;;;0.659431831917681;1691.420866;1691.39185505822
;;;0.660406623193892;1690.456854;1690.42622152458
;;;0.66138077780653;1689.508179;1689.47977435517
;;;0.662354614078564;1688.575228;1688.54763824477
;;;0.66332781355199;1687.661062;1687.63408325843
;;;0.6643005356352;1686.761668;1686.7336240253
;;;0.66527278012672;1685.877377;1685.85111521083
;;;0.666244547115501;1685.009124;1684.98363683798
;;;0.667215677383437;1684.157087;1684.13044392588
;;;0.668186330100619;1683.318582;1683.29351236241
;;;0.669156505255265;1682.496845;1682.470668563
;;;0.670126202931134;1681.688983;1681.66282607872
;;;0.671095423113513;1680.895125;1680.87026788101
;;;0.672064165786292;1680.115467;1680.09025598193
;;;0.673032271645181;1679.34905;1679.32503735619
;;;0.673999900126932;1678.596919;1678.57365817885
;;;0.674967050921575;1677.858676;1677.83380335498
;;;0.675933565168331;1677.132805;1677.11049084601
;;;0.676899760995567;1676.421534;1676.39770676548
;;;0.677865320108508;1675.722598;1675.69800244637
;;;0.678830401708508;1675.035725;1675.01181355841
;;;0.679794846593931;1674.361015;1674.33869188292
;;;0.680758973076539;1673.700263;1673.67603783543
;;;0.68172246295884;1673.050632;1673.02720086698
;;;0.682685475289399;1672.41262;1672.38999895778
;;;0.683647850819402;1671.787409;1671.76390163487
;;;0.684609908132313;1671.172994;1671.15192432572
;;;0.685571328653398;1670.571735;1670.54890521675
;;;0.686532112510113;1669.98159;1669.95944777981
;;;0.68749257805221;1669.403134;1669.3813927425
;;;0.688452406835797;1668.833464;1668.81386319448
;;;0.689411758067387;1668.276658;1668.25561149087
;;;0.69037047261574;1667.731436;1667.70963542264
;;;0.691328868897289;1667.197023;1667.17542150823
;;;0.692286628392055;1666.674241;1666.65115332068
;;;0.693243751221787;1666.160284;1666.13789557952
